"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R02-A0028"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 77"	"系统上下文与边界 System Context > 3. 外部交互说明 > 3.5 流程引擎与能力适配器"	"引入流程模板不改变本图的系统边界、接口方向或责任划分。"	"引入流程模板不改变本图的系统边界、接口方向或责任划分。模板不能替代 MES 的生产业务职责、RCS/RIOT 的调度导航职责、IO 模块的末端器件职责或现场人员的授权操作。"	"8639cfa83d1f51f9d28775feb0d402720f4526669b3fd070cfd351fdc7ada3f9"	"internal-modeling-derivation"	"unknown-source-internal-synthesis"	"workflow-engine-and-governance"	"exclude-from-requirement-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0029"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 77"	"系统上下文与边界 System Context > 3. 外部交互说明 > 3.5 流程引擎与能力适配器"	"模板不能替代 MES 的生产业务职责、RCS/RIOT 的调度导航职责、IO 模块的末端器件职责或现场人员的授权操作。"	"引入流程模板不改变本图的系统边界、接口方向或责任划分。模板不能替代 MES 的生产业务职责、RCS/RIOT 的调度导航职责、IO 模块的末端器件职责或现场人员的授权操作。"	"d53cded44063c5c65845141c4157186adeeb0337b70a6b4e575c49edf17041ac"	"internal-modeling-derivation"	"unknown-source-internal-synthesis"	"MES-integration-and-transport-demand"	"exclude-from-requirement-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0030"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 78"	"系统上下文与边界 System Context > 3. 外部交互说明 > 3.5 流程引擎与能力适配器"	"模板、条件跳过、重试和人工处置均不得绕过原子能力自身的权限、幂等、业务状态、仓门/光幕和移动安全联锁；"	"模板、条件跳过、重试和人工处置均不得绕过原子能力自身的权限、幂等、业务状态、仓门/光幕和移动安全联锁；安全状态不明确时必须阻断。"	"9bc6cb95377bc988e88b75f433e519cb3bb5cff5221da9795810f2ce393a6423"	"internal-modeling-derivation"	"unknown-source-internal-synthesis"	"identity-access-and-audit"	"exclude-from-requirement-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0031"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 78"	"系统上下文与边界 System Context > 3. 外部交互说明 > 3.5 流程引擎与能力适配器"	"安全状态不明确时必须阻断。"	"模板、条件跳过、重试和人工处置均不得绕过原子能力自身的权限、幂等、业务状态、仓门/光幕和移动安全联锁；安全状态不明确时必须阻断。"	"11253d18f4d7b71d2b053a84dd26f3ec2f6d122fd36aa7625ebbe5412e4e4156"	"internal-modeling-derivation"	"unknown-source-internal-synthesis"	"workflow-engine-and-governance"	"exclude-from-requirement-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0032"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 84"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"MES 任务和相关生产数据的接入、校验、去重及本地任务创建。"	"MES 任务和相关生产数据的接入、校验、去重及本地任务创建。"	"d9aa20b88236377b35401b84cbeabf30e7f3893b7e452c764aa246bf4ff4d39f"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"MES-integration-and-transport-demand"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0033"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 85"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"本地搬运任务的编排、状态管理、异常处理、日志记录和追溯。"	"本地搬运任务的编排、状态管理、异常处理、日志记录和追溯。"	"74932dfc0be636694f5faa7f6218ea52b314b52cce996043a20b57efa7df5d9b"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"8005-project-cross-domain"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0034"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 86"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"从 RCS/RIOT 接入车辆，维护本地车辆档案、调度配置、启停和归档状态。"	"从 RCS/RIOT 接入车辆，维护本地车辆档案、调度配置、启停和归档状态。"	"d2fed5ff61ea0f320ca7567d52f33eed6a8c3a18c782420d9edd80aa024263a7"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"dispatch-map-and-RIoT"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0035"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 87"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"只读同步 RCS/RIOT 地图路网（站点与可通行路径），用于派车排序中的路径成本估计；"	"只读同步 RCS/RIOT 地图路网（站点与可通行路径），用于派车排序中的路径成本估计；不接管导航或向 RCS/RIOT 下发途经约束。"	"48f7b086a0e881a0dee6a274f6ddadd20527404f6b56c74e9b393bca765b78a3"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"dispatch-map-and-RIoT"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0036"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 87"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"不接管导航或向 RCS/RIOT 下发途经约束。"	"只读同步 RCS/RIOT 地图路网（站点与可通行路径），用于派车排序中的路径成本估计；不接管导航或向 RCS/RIOT 下发途经约束。"	"aed2481d80f87287eb2aacd0ed7b2bcde5373608e1be889ff5bb6cc1a69aa180"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"dispatch-map-and-RIoT"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0037"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 88"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"根据本地业务、安全和车辆条件选择具体 AGV，绑定任务后向 RCS/RIOT 下达请求并监控执行状态。"	"根据本地业务、安全和车辆条件选择具体 AGV，绑定任务后向 RCS/RIOT 下达请求并监控执行状态。"	"7415520725439c9fc29c119712e645a3c225eab569478ab5364445f22c7e9ded"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"dispatch-map-and-RIoT"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0038"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 89"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"现场作业流程、用户权限、扫码校验、任务看板及操作引导。"	"现场作业流程、用户权限、扫码校验、任务看板及操作引导。"	"299f172dcb01b47ce31105fceb0420d5bf4972498ce660c07a4920436b69d436"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"identity-access-and-audit"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0039"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 90"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"多仓位业务状态管理，以及通过 IO 模块执行格口控制和安全联锁。"	"多仓位业务状态管理，以及通过 IO 模块执行格口控制和安全联锁。"	"8b35617a153251938048113a7bb94b6981cb56013c8e22bff0ff951d1abd892d"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0040"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 91"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.1 本系统负责"	"在不改变外部职责的前提下，通过预置 MES、RCS/RIOT、IO 和人工能力适配器执行受限流程编排、版本快照、进度与异常审计。"	"在不改变外部职责的前提下，通过预置 MES、RCS/RIOT、IO 和人工能力适配器执行受限流程编排、版本快照、进度与异常审计。"	"a9f88ffb913ecf76e7004a089869e496f58e09733f10359d22798454c7ded975"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"MES-integration-and-transport-demand"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0041"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 95"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.2 外部系统或设备负责"	"MES：生产业务数据、工序状态及 MES 侧接口能力。"	"MES：生产业务数据、工序状态及 MES 侧接口能力。"	"1f2dcbcd4a0cbd222e220e969cd040faabe4710a2792d5d77610201d3c805320"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"MES-integration-and-transport-demand"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0042"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 96"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.2 外部系统或设备负责"	"RCS/RIOT：AGV 本体连接、车辆信息和运行状态提供、路径规划、交通管制、导航和运动控制。"	"RCS/RIOT：AGV 本体连接、车辆信息和运行状态提供、路径规划、交通管制、导航和运动控制。"	"97c091cf80086e4e4b8733b90748eff5ea70694cd45cc8bcd3d801671515dd31"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"dispatch-map-and-RIoT"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0043"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 97"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.2 外部系统或设备负责"	"AGV：物理移动、充电及搬运任务的实际执行。"	"AGV：物理移动、充电及搬运任务的实际执行。"	"68dbd8e3c23081de0cf6bec363fc97730fbcd921fdefc62df2b8f4b04c0645f6"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"charging"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0044"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 98"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.2 外部系统或设备负责"	"IO 模块：电子锁输出驱动及锁、门、光幕等现场信号采集。"	"IO 模块：电子锁输出驱动及锁、门、光幕等现场信号采集。"	"acabf715072f88686e1c329255f636e186202250e535174ccb3cbb2889ca1edc"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0045"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 102"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.3 本系统明确不负责"	"不直接连接或控制 AGV，不承担 AGV 底层通信、导航、路径规划和交通管制；"	"不直接连接或控制 AGV，不承担 AGV 底层通信、导航、路径规划和交通管制；但负责本地业务任务与具体 AGV 的选择和绑定。本地可基于只读路网估算最短路径成本以辅助派车排序，该估计不等于替代 RCS/RIOT 路径规划。"	"66e6022902eee39e5a2b12c35ddf4c62ba292f6aca052aeee7ea7fb60ba999ff"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"dispatch-map-and-RIoT"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0046"	"R02"	"R02-07"	"requirement-documents/00-vision/system-context.md"	"60e2206dc80d105c92db91f519b4ffb7df50cadcca9340eb9481bb3777aeee65"	"line 102"	"系统上下文与边界 System Context > 4. 系统边界总结 > 4.3 本系统明确不负责"	"但负责本地业务任务与具体 AGV 的选择和绑定。"	"不直接连接或控制 AGV，不承担 AGV 底层通信、导航、路径规划和交通管制；但负责本地业务任务与具体 AGV 的选择和绑定。本地可基于只读路网估算最短路径成本以辅助派车排序，该估计不等于替代 RCS/RIOT 路径规划。"	"05a2f456ad469b4fead73a141c05698db874e255545f50ef30663566ac6e63b2"	"system-boundary-or-interface-candidate"	"unknown-source-internal-synthesis"	"8005-project-cross-domain"	"needs-source-and-explicit-approval"	"unknown-source-internal-boundary-synthesis; references:R02-09,R02-12,R02-13,R02-14,R02-15,R02-24,R02-26"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
