review_id	candidate_id	batch_id	source_record_id	source_path	exact_location	section_path	statement_text	source_context	statement_fingerprint	original_candidate_class	original_baseline_route	original_review_disposition	original_conflict_pointer	original_approval_state	post_conflict_disposition	resolution_pointer	review_rationale	review_fingerprint
PCR-0033	R01-A0096	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	table T08 row R003	四、应用 / 需求文档待处理事项 > 4.3 应用侧需沟通协调事项	是否允许一次带走多 SUBLOT	编号=AC-02 | 需沟通对象=客户业务/现场 | 沟通事项=同站多任务：取消是否仍永久抑制；列表排序规则；是否允许一次带走多 SUBLOT | 期望产出=交互与规则确认 | 当前状态=未入需求文档	b8aed67a77b58f6e8111b8b5190fb3ef0485e3089436e5ee54324517fb765408	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/65-decide-composite-transport-zoning-and-multi-sublot-boundary.md	问题已能按业务后果精确表述，并由《决定复合运输、分区与多 SUBLOT 组合边界》统一承载；原声明保持未批准。	f983a3d919d76a21b539efb0ae243c8652e08cbd1867d2d4810a916750bc28a4
PCR-0034	R01-A0097	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	table T08 row R004	四、应用 / 需求文档待处理事项 > 4.3 应用侧需沟通协调事项	分区派单策略：区域如何切分、各区策略差异（优先级/混装/是否顺路）	编号=AC-03 | 需沟通对象=客户业务 + 调度 | 沟通事项=分区派单策略：区域如何切分、各区策略差异（优先级/混装/是否顺路） | 期望产出=策略矩阵初稿 | 当前状态=未入需求文档	03900a65646780f87117623bc6afca53faca087cedab3ac41aade0f18b998c69	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/65-decide-composite-transport-zoning-and-multi-sublot-boundary.md	问题已能按业务后果精确表述，并由《决定复合运输、分区与多 SUBLOT 组合边界》统一承载；原声明保持未批准。	323ac7ed90fd2354a9c26726651b087fa2eeb571af106074c26bfeaed4536f72
PCR-0035	R01-A0098	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	table T08 row R005	四、应用 / 需求文档待处理事项 > 4.3 应用侧需沟通协调事项	不扫码选任务开门：是否与扫码并存；	编号=AC-04 | 需沟通对象=客户现场 | 沟通事项=不扫码选任务开门：是否与扫码并存；误操作责任与审计要求 | 期望产出=操作规程确认 | 当前状态=未入需求文档	4278c488c68ea9ecaab7ea942daa6f410d7cdea1453dd00980e6e2a5ebd7801b	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/67-decide-same-station-cancellation-and-operator-task-opening.md	问题已能按业务后果精确表述，并由《决定同站多任务取消与人工选任务开门边界》统一承载；原声明保持未批准。	8b18e06651e5b6f5f56b9436c28d4ed92f1e7c3924d018c997fb0d17888db680
PCR-0036	R01-A0099	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	table T08 row R005	四、应用 / 需求文档待处理事项 > 4.3 应用侧需沟通协调事项	误操作责任与审计要求	编号=AC-04 | 需沟通对象=客户现场 | 沟通事项=不扫码选任务开门：是否与扫码并存；误操作责任与审计要求 | 期望产出=操作规程确认 | 当前状态=未入需求文档	7c89cada29985732684b4fa4bc13285cef3db250d95525b02119c4b31adc0fe2	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/67-decide-same-station-cancellation-and-operator-task-opening.md	问题已能按业务后果精确表述，并由《决定同站多任务取消与人工选任务开门边界》统一承载；原声明保持未批准。	51d63196866056c8af0662041ba82398950ed57a414c8e7ed498822d25b3ec0b
PCR-0037	R01-A0108	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	table T09 row R005	五、本周推进建议（MES + RIOT 文档主线）	顺序=4 | 工作包=应用：4 项新需求写入需求文档（可与 1～2 并行） | 产出=UC/BR 草案 + 待确认参数表 | 预计占用=1～2 天	顺序=4 | 工作包=应用：4 项新需求写入需求文档（可与 1～2 并行） | 产出=UC/BR 草案 + 待确认参数表 | 预计占用=1～2 天	c26f0d74842f16ba054689b087ece9e4a3021f96ef3b31ff0ff237fecba21ee9	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	singleton	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	24a524b998a38425eda965d26d10239d9be517e5d654b448376c297ba16ad891
PCR-0038	R01-A0119	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0033	六、关键待客户确认清单（汇总）	6. 站点等待超时默认秒数、超时后行为；	6. 站点等待超时默认秒数、超时后行为；同站多任务取消规则；分区派单策略初值；是否允许不扫码选任务开门。	ef07444aa8cfcf00415294fba870542e2c9cc2b9e3e5ea0bcfda5046d0728709	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/73-decide-monitoring-freshness-alert-retry-and-log-retention.md	问题已能按业务后果精确表述，并由《决定监控新鲜度、告警升级、重试与日志留存规则》统一承载；原声明保持未批准。	5adebfb1e29dcd7a838ca147403cd597b299811a2e4f57e3a296d1b793cdbae7
PCR-0039	R01-A0120	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0033	六、关键待客户确认清单（汇总）	同站多任务取消规则；	6. 站点等待超时默认秒数、超时后行为；同站多任务取消规则；分区派单策略初值；是否允许不扫码选任务开门。	671169129872144fca675b83af284fad7f5e2f320428815430de2fbaaac1c462	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/67-decide-same-station-cancellation-and-operator-task-opening.md	问题已能按业务后果精确表述，并由《决定同站多任务取消与人工选任务开门边界》统一承载；原声明保持未批准。	3ea9eef106b95a7b5b65159fa6d9a5176344ef3c5ad699d9ece5ff154fb816a1
PCR-0040	R01-A0121	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0033	六、关键待客户确认清单（汇总）	分区派单策略初值；	6. 站点等待超时默认秒数、超时后行为；同站多任务取消规则；分区派单策略初值；是否允许不扫码选任务开门。	b30b2b4f55cf8105aa3f5627bcb64c951e053e0eada3ec08b67bc01838fba567	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	singleton	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	c1507d12f0263a3c3613344201829d46008bbee698defe79d8ea6dc79c42e448
PCR-0041	R01-A0122	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0033	六、关键待客户确认清单（汇总）	是否允许不扫码选任务开门。	6. 站点等待超时默认秒数、超时后行为；同站多任务取消规则；分区派单策略初值；是否允许不扫码选任务开门。	f11a94e2b60246b423dd38c618e52ddf27e06a464678b1672f5991006414de30	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/67-decide-same-station-cancellation-and-operator-task-opening.md	问题已能按业务后果精确表述，并由《决定同站多任务取消与人工选任务开门边界》统一承载；原声明保持未批准。	839cb2d9680fa09f8145218aa581ea2e1c55f6a02b6c3e52f5dff613ce27e3b1
PCR-0042	R01-A0123	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0035	七、备注	• 预计时间为工作日粗估，不含客户回复等待；	• 预计时间为工作日粗估，不含客户回复等待；现场联调受测试车与安全窗口约束，可能拉长。	4780fdc7d4b323482a7d4535db2a5949396ba14d909adaed2ffe6d71f3e9dbad	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	singleton	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	7a9f090e8c8b2f1a2f34707c69abea2009cc48b6298969612a4af2cb566d66e0
PCR-0043	R01-A0124	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0035	七、备注	现场联调受测试车与安全窗口约束，可能拉长。	• 预计时间为工作日粗估，不含客户回复等待；现场联调受测试车与安全窗口约束，可能拉长。	9eed3e75736e8a8f52e32e75e5073ce1625ef5e6ffd4a32107829c82d5582f37	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	singleton	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	8d9213755402b036ab4034b1be9d3290eac67e65d71986141d37c3a48ad3a748
PCR-0044	R01-A0125	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0036	七、备注	• MES 业务文档中“开发前无阻塞项”指本地状态机可起步；	• MES 业务文档中“开发前无阻塞项”指本地状态机可起步；本清单中的 P0 沟通项仍阻塞“现场可用/过滤正确”。	960d3bcc0de866c1268b96f0debcc220c5a1146ae15b2f244aa95baecd876927	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	singleton	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	0d03bf02af36688c4a9d9aa2f6d951b1a00973826fc02575124cc7408e9ff1bd
PCR-0045	R01-A0126	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	paragraph P0036	七、备注	本清单中的 P0 沟通项仍阻塞“现场可用/过滤正确”。	• MES 业务文档中“开发前无阻塞项”指本地状态机可起步；本清单中的 P0 沟通项仍阻塞“现场可用/过滤正确”。	eb367566afc6ad845d785117fb0be41f1684c0e604c6aa75e5aa1ea7240d9e0e	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	singleton	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	6b48230f12f003f797c1012a78b07984023f63e3ccd659385e44e09eb1efae3f
PCR-0046	R01-A0288	R01	R01-04	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	line 170	宿迁长电 AGV 项目 MES 数据接口需求确认 > 5. 待确认事项 > 5.1 客户 IT / MES	“共晶、低温共晶”不使用 AGV 的最终 AREA/EQP 排除规则和变更治理方式。	“共晶、低温共晶”不使用 AGV 的最终 AREA/EQP 排除规则和变更治理方式。	1d25846865fb8436b3fffe3c1f3df3efdd4c5b898139182462922a2be694a696	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	6fc4c22a15168a65023b18c54742180fc400d2e0fb1acbb5fcbfe8e8c88dccdc
PCR-0047	R01-A0289	R01	R01-04	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	line 171	宿迁长电 AGV 项目 MES 数据接口需求确认 > 5. 待确认事项 > 5.1 客户 IT / MES	PACKAGE 全量发现实验可访问的对象、历史时间范围、执行窗口、行数上限和数据库负载边界。	PACKAGE 全量发现实验可访问的对象、历史时间范围、执行窗口、行数上限和数据库负载边界。	a5f534c986316cbf006363a12d3aef663f55bc1500608e534dde63e69e2e94df	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	64dc27ff99a64a3661221133d7bb29190f4b8be0213fd0de1b0ff9b25c934437
PCR-0048	R01-A0290	R01	R01-04	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	line 172	宿迁长电 AGV 项目 MES 数据接口需求确认 > 5. 待确认事项 > 5.1 客户 IT / MES	当前 7 字段正式查询的最终版本、执行计划和客户批准记录。	当前 7 字段正式查询的最终版本、执行计划和客户批准记录。	c2481dec4820b90a47c3a5e4f84f7605e151d2059c70947eb9e4a9d5124f45e1	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	cce6fa7ac68a7cf7aba2a1de0021a53b2af5192d526bdea6eb14020b3766adc4
PCR-0049	R01-A0291	R01	R01-04	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	line 173	宿迁长电 AGV 项目 MES 数据接口需求确认 > 5. 待确认事项 > 5.1 客户 IT / MES	设备资料缺失或工序条件不匹配导致记录被内连接过滤时，采用何种异常检查。	设备资料缺失或工序条件不匹配导致记录被内连接过滤时，采用何种异常检查。	dc895e2a663bae515407f6e8dae890417b73db78fce0bbb384be29dca41e1d72	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	e310acd8c620890f534d9a3de901a248bb52e4a6795ce91fc8b219b66798fb67
PCR-0050	R01-A0292	R01	R01-04	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	line 174	宿迁长电 AGV 项目 MES 数据接口需求确认 > 5. 待确认事项 > 5.1 客户 IT / MES	岗位权限是否需要独立 MES 接口；	岗位权限是否需要独立 MES 接口；`OP_OPERATOR_IDENTITY` 当前只解析身份。	b6a303eb665bc5575f4c66a6453a287eac3de25f545cb84f687e48618eb9dc4f	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	ffb99e98c153605dfe9f0d7d484eba95ab298f96702537422f564bc62291876d
PCR-0051	R01-A0293	R01	R01-04	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	line 174	宿迁长电 AGV 项目 MES 数据接口需求确认 > 5. 待确认事项 > 5.1 客户 IT / MES	`OP_OPERATOR_IDENTITY` 当前只解析身份。	岗位权限是否需要独立 MES 接口；`OP_OPERATOR_IDENTITY` 当前只解析身份。	a31f84e67e53608f9c3aeb6a974a54ce781ecdf3b67d9d351a3e287927f97138	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	mes/docs/宿迁长电AGV项目MES数据接口需求确认.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	bca5099067c52e2eb596f28a20f5c5fa04d264dcb3bc68c69c1275bda0d69287
