relation_id	relation_type	left_candidate_id	right_candidate_id	left_batch_id	right_batch_id	left_source_record_id	right_source_record_id	semantic_score	trigram_dice	bigram_dice	identifier_jaccard	scope_relation	version_relation	shared_identifiers	review_action
REL-00150	exact-text-duplicate	R01-A1209	R01-A2141	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00151	exact-text-duplicate	R01-A1210	R01-A2142	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00152	exact-text-duplicate	R01-A1212	R01-A1236	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00153	exact-text-duplicate	R01-A1212	R01-A1248	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00154	exact-text-duplicate	R01-A1212	R01-A1263	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00155	exact-text-duplicate	R01-A1212	R01-A1287	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00156	exact-text-duplicate	R01-A1212	R01-A1304	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00157	exact-text-duplicate	R01-A1212	R01-A1324	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00158	exact-text-duplicate	R01-A1212	R01-A1344	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00159	exact-text-duplicate	R01-A1212	R01-A1362	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00160	exact-text-duplicate	R01-A1212	R01-A1374	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00161	exact-text-duplicate	R01-A1212	R01-A1388	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00162	exact-text-duplicate	R01-A1212	R01-A1403	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00163	exact-text-duplicate	R01-A1212	R01-A1415	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00164	exact-text-duplicate	R01-A1212	R01-A1427	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00165	exact-text-duplicate	R01-A1212	R01-A1437	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00166	exact-text-duplicate	R01-A1212	R01-A1448	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00167	exact-text-duplicate	R01-A1212	R01-A1463	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00168	exact-text-duplicate	R01-A1212	R01-A1477	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00169	exact-text-duplicate	R01-A1212	R01-A1492	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00170	exact-text-duplicate	R01-A1212	R01-A1505	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00171	exact-text-duplicate	R01-A1212	R01-A1515	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00172	exact-text-duplicate	R01-A1212	R01-A1525	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00173	exact-text-duplicate	R01-A1212	R01-A1539	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	same-version-markers		review-together-never-auto-merge
REL-00174	exact-text-duplicate	R01-A1212	R01-A1563	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00175	exact-text-duplicate	R01-A1212	R01-A1581	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00176	exact-text-duplicate	R01-A1212	R01-A1592	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00177	exact-text-duplicate	R01-A1212	R01-A1611	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00178	exact-text-duplicate	R01-A1212	R01-A1629	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00179	exact-text-duplicate	R01-A1212	R01-A1644	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00180	exact-text-duplicate	R01-A1212	R01-A1659	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00181	exact-text-duplicate	R01-A1212	R01-A1677	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00182	exact-text-duplicate	R01-A1212	R01-A1693	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00183	exact-text-duplicate	R01-A1212	R01-A1708	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00184	exact-text-duplicate	R01-A1212	R01-A1721	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00185	exact-text-duplicate	R01-A1212	R01-A1733	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00186	exact-text-duplicate	R01-A1212	R01-A1746	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00187	exact-text-duplicate	R01-A1212	R01-A1763	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00188	exact-text-duplicate	R01-A1212	R01-A1776	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00189	exact-text-duplicate	R01-A1212	R01-A1789	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00190	exact-text-duplicate	R01-A1212	R01-A1805	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00191	exact-text-duplicate	R01-A1212	R01-A1817	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00192	exact-text-duplicate	R01-A1212	R01-A1829	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00193	exact-text-duplicate	R01-A1212	R01-A1841	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00194	exact-text-duplicate	R01-A1212	R01-A1857	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00195	exact-text-duplicate	R01-A1212	R01-A1871	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00196	exact-text-duplicate	R01-A1213	R01-A2145	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00197	exact-text-duplicate	R01-A1214	R01-A2146	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00198	exact-text-duplicate	R01-A1215	R01-A2147	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00199	exact-text-duplicate	R01-A1216	R01-A2148	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00200	exact-text-duplicate	R01-A1217	R01-A2149	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00201	exact-text-duplicate	R01-A1218	R01-A2150	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00202	exact-text-duplicate	R01-A1219	R01-A2151	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00203	exact-text-duplicate	R01-A1222	R01-A2155	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00204	exact-text-duplicate	R01-A1223	R01-A1243	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00205	exact-text-duplicate	R01-A1223	R01-A1276	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00206	exact-text-duplicate	R01-A1223	R01-A1296	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00207	exact-text-duplicate	R01-A1223	R01-A1313	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00208	exact-text-duplicate	R01-A1223	R01-A1333	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00209	exact-text-duplicate	R01-A1223	R01-A1354	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00210	exact-text-duplicate	R01-A1223	R01-A1368	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00211	exact-text-duplicate	R01-A1223	R01-A1380	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00212	exact-text-duplicate	R01-A1223	R01-A1395	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00213	exact-text-duplicate	R01-A1223	R01-A1408	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00214	exact-text-duplicate	R01-A1223	R01-A1420	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00215	exact-text-duplicate	R01-A1223	R01-A1431	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00216	exact-text-duplicate	R01-A1223	R01-A1442	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00217	exact-text-duplicate	R01-A1223	R01-A1454	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00218	exact-text-duplicate	R01-A1223	R01-A1470	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00219	exact-text-duplicate	R01-A1223	R01-A1483	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00220	exact-text-duplicate	R01-A1223	R01-A1498	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00221	exact-text-duplicate	R01-A1223	R01-A1509	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00222	exact-text-duplicate	R01-A1223	R01-A1520	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00223	exact-text-duplicate	R01-A1223	R01-A1533	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00224	exact-text-duplicate	R01-A1223	R01-A1549	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	same-version-markers		review-together-never-auto-merge
REL-00225	exact-text-duplicate	R01-A1223	R01-A1572	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00226	exact-text-duplicate	R01-A1223	R01-A1586	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00227	exact-text-duplicate	R01-A1223	R01-A1601	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00228	exact-text-duplicate	R01-A1223	R01-A1616	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00229	exact-text-duplicate	R01-A1223	R01-A1635	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00230	exact-text-duplicate	R01-A1223	R01-A1650	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00231	exact-text-duplicate	R01-A1223	R01-A1667	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00232	exact-text-duplicate	R01-A1223	R01-A1688	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00233	exact-text-duplicate	R01-A1223	R01-A1700	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00234	exact-text-duplicate	R01-A1223	R01-A1715	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00235	exact-text-duplicate	R01-A1223	R01-A1727	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00236	exact-text-duplicate	R01-A1223	R01-A1739	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00237	exact-text-duplicate	R01-A1223	R01-A1756	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00238	exact-text-duplicate	R01-A1223	R01-A1770	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00239	exact-text-duplicate	R01-A1223	R01-A1784	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00240	exact-text-duplicate	R01-A1223	R01-A1797	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00241	exact-text-duplicate	R01-A1223	R01-A1812	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00242	exact-text-duplicate	R01-A1223	R01-A1824	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00243	exact-text-duplicate	R01-A1223	R01-A1836	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00244	exact-text-duplicate	R01-A1223	R01-A1848	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00245	exact-text-duplicate	R01-A1223	R01-A1863	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00246	exact-text-duplicate	R01-A1223	R01-A1879	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00247	exact-text-duplicate	R01-A1224	R01-A2157	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00248	exact-text-duplicate	R01-A1225	R01-A2158	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00249	exact-text-duplicate	R01-A1226	R01-A2159	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00250	exact-text-duplicate	R01-A1227	R01-A2160	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00251	exact-text-duplicate	R01-A1228	R01-A2161	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00252	exact-text-duplicate	R01-A1229	R01-A2162	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00253	exact-text-duplicate	R01-A1230	R01-A2163	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00254	exact-text-duplicate	R01-A1231	R01-A2164	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00255	exact-text-duplicate	R01-A1232	R01-A2165	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00256	exact-text-duplicate	R01-A1233	R01-A1260	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00257	exact-text-duplicate	R01-A1233	R01-A1284	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00258	exact-text-duplicate	R01-A1233	R01-A1301	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00259	exact-text-duplicate	R01-A1233	R01-A1319	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00260	exact-text-duplicate	R01-A1233	R01-A1338	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00261	exact-text-duplicate	R01-A1233	R01-A1371	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00262	exact-text-duplicate	R01-A1233	R01-A1382	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00263	exact-text-duplicate	R01-A1233	R01-A1398	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00264	exact-text-duplicate	R01-A1233	R01-A1411	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00265	exact-text-duplicate	R01-A1233	R01-A1423	R01	R01	R01-13	R01-13	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
