candidate_id	batch_id	source_record_id	source_path	source_sha256	exact_location	section_path	statement_text	source_context	statement_fingerprint	candidate_class	source_claim_status	applicable_scope	baseline_route	duplicate_or_derivation	conflict_pointer	approval_state	approval_gap	exact_text_sha256	semantic_normalized_sha256	exact_text_cluster_id	normalized_text_cluster_id	semantic_review_cluster_id	relation_to_cluster_representative	review_disposition	approval_batch_id	graduate_conflict_pointers	version_scope_pointers
R01-A0028	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R005	二、MES 待处理事项 > 2.1 待处理事项与预计时间	获取/去重/过滤已确认，但缺完整状态图。	编号=M-04 | 待处理事项=补充完整任务状态图 | 说明/验收要点=获取/去重/过滤已确认，但缺完整状态图。补齐：PENDING～COMPLETED/CANCELLED/EXCEPTION、MES消失保护、人工永久抑制、位置异常、上游依赖等待等。 | 预计时间=1～1.5 天 | 优先级=P0	ab7f6cfc1044402babcbeeb66cff1bc326cdfa7a5bfa2784c34331d51469165e	unresolved-question	historical-worklist	MES-integration	needs-question-resolution	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	ab7f6cfc1044402babcbeeb66cff1bc326cdfa7a5bfa2784c34331d51469165e	d020115bd92e03464e5e3f08cde2b2ace7a074c04efce5a2302dc77f9a9a6d9f				singleton	hold-for-question-or-reframing			
R01-A0029	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R005	二、MES 待处理事项 > 2.1 待处理事项与预计时间	补齐：PENDING～COMPLETED/CANCELLED/EXCEPTION、MES消失保护、人工永久抑制、位置异常、上游依赖等待等。	编号=M-04 | 待处理事项=补充完整任务状态图 | 说明/验收要点=获取/去重/过滤已确认，但缺完整状态图。补齐：PENDING～COMPLETED/CANCELLED/EXCEPTION、MES消失保护、人工永久抑制、位置异常、上游依赖等待等。 | 预计时间=1～1.5 天 | 优先级=P0	4b925f2cfb927beca460ca1ad213cfe9bc1898f67dc789eff5f13050508045af	unresolved-question	historical-worklist	MES-integration,onboard-and-site-operations	needs-question-resolution	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	a0bbd50aa869830d6827d6953fc9d869e502506d6eeeb89ab0e6a2ee1e3f7526	ac09dd713cb0ec944183f3674d66ac3ac3a2665f60e31c7ac4f166b1df122276				singleton	hold-for-question-or-reframing			
R01-A0030	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R006	二、MES 待处理事项 > 2.1 待处理事项与预计时间	共晶/低温共晶排除规则落地；	编号=M-05 | 待处理事项=共晶/低温共晶排除规则落地 | 说明/验收要点=客户曾确认按 EQP 剔除。需正式 EQP 清单；并核对现 SQL 未剔除新厂前线订单的问题。 | 预计时间=清单到位后 0.5～1 天 | 优先级=P0	ef28d2222a7994cc6f60f162854038eececf2d2c0fb710aa9fc6831e47e62ca2	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	ef28d2222a7994cc6f60f162854038eececf2d2c0fb710aa9fc6831e47e62ca2	027247c1832dabec9189aac1e452d2e5e37c387693aba1b43fc32aea6ef57449				singleton	evidence-only			
R01-A0031	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R006	二、MES 待处理事项 > 2.1 待处理事项与预计时间	客户曾确认按 EQP 剔除。	编号=M-05 | 待处理事项=共晶/低温共晶排除规则落地 | 说明/验收要点=客户曾确认按 EQP 剔除。需正式 EQP 清单；并核对现 SQL 未剔除新厂前线订单的问题。 | 预计时间=清单到位后 0.5～1 天 | 优先级=P0	4c07a2121fe7e28d09c1c02a55ec16a56a572d236185d0b13d281a542caeb834	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	c3e70744c98bf3ceaeb7a9f76052f23b4ef7374ccb3a91c4a699fff4bd3c7f02	354de086dc7f125f66942d3fd39e3943be7bab62d3fbd129a157ed0cfccbf6b2				singleton	evidence-only			
R01-A0032	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R006	二、MES 待处理事项 > 2.1 待处理事项与预计时间	需正式 EQP 清单；	编号=M-05 | 待处理事项=共晶/低温共晶排除规则落地 | 说明/验收要点=客户曾确认按 EQP 剔除。需正式 EQP 清单；并核对现 SQL 未剔除新厂前线订单的问题。 | 预计时间=清单到位后 0.5～1 天 | 优先级=P0	c2b9ba3036c3280f9ac50ae5b2a4bdfa7e58078b3a6ccc17136b219fe85c85f5	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	bced195af20bfef04d0cc90262058aafebe3a28801061cd3e8120afa3cbbe745	a4fa88ef81076c4f1308c69a5cdc9a7b7939ffa2bfa2c30c810c651c5abc99fa				singleton	evidence-only			
R01-A0033	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R006	二、MES 待处理事项 > 2.1 待处理事项与预计时间	并核对现 SQL 未剔除新厂前线订单的问题。	编号=M-05 | 待处理事项=共晶/低温共晶排除规则落地 | 说明/验收要点=客户曾确认按 EQP 剔除。需正式 EQP 清单；并核对现 SQL 未剔除新厂前线订单的问题。 | 预计时间=清单到位后 0.5～1 天 | 优先级=P0	8c29e8b4d57c41d70582ad449917262bb835efb5aba9047624dde589ea08679f	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	4fe07b542ee0394e9cc5c763e8409e813a83fc8de782a76e7d80f5b3e3d3e3a5	85c694848dd71347001aee0cb61bebc29024e9f9c8ec4b6fa88f533d5009d9c2				singleton	evidence-only			
R01-A0034	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R007	二、MES 待处理事项 > 2.1 待处理事项与预计时间	各任务类型 AREA 清单盘点；	编号=M-06 | 待处理事项=各任务类型 AREA 清单盘点 | 说明/验收要点=现场用 AREA 判站点。需输出每类任务当前命中的 AREA 集合（含新厂前线），支撑映射与过滤。 | 预计时间=1～2 天 （依赖可执行查询权限） | 优先级=P0	828457bf194455d2135d16bbe2d793b3371870154f9fc9017090a7cf13e5a685	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	59a571a72cfc4470bb4e5444378054b625b744fe49cdce2fee476fe0af3d072c	c13608411dab100da3c4fdb452c279de260fe4d2ff27a162ce7a5885d11f7e0b				singleton	evidence-only			
R01-A0035	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R007	二、MES 待处理事项 > 2.1 待处理事项与预计时间	现场用 AREA 判站点。	编号=M-06 | 待处理事项=各任务类型 AREA 清单盘点 | 说明/验收要点=现场用 AREA 判站点。需输出每类任务当前命中的 AREA 集合（含新厂前线），支撑映射与过滤。 | 预计时间=1～2 天 （依赖可执行查询权限） | 优先级=P0	4bc5b5df2c94ed079cbfc19056838a2da31b60d76f27fdc35b1234dd84703f2c	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	f6e81aebe55f1df9a82a0f817d5f7372e1c954991e3ec4778674b47e0a4f60f6	a93536835a26a0175412b8566a3ad53e1f471860357bb6e1d1af4bf051b3d234				singleton	evidence-only			
R01-A0036	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R007	二、MES 待处理事项 > 2.1 待处理事项与预计时间	需输出每类任务当前命中的 AREA 集合（含新厂前线），支撑映射与过滤。	编号=M-06 | 待处理事项=各任务类型 AREA 清单盘点 | 说明/验收要点=现场用 AREA 判站点。需输出每类任务当前命中的 AREA 集合（含新厂前线），支撑映射与过滤。 | 预计时间=1～2 天 （依赖可执行查询权限） | 优先级=P0	be8392b7caea0743790234d69920353975dee665531732cdad0c94cdc7ba3f51	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	d4351028cd0ccc0a21f6364292fc7761e26393840e97b17492957c937718520e	f948f8fcd3a90eaee967c1ac5e59199d9bba4953a65a11c0a4b2090db4d676d1				singleton	evidence-only			
R01-A0037	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R008	二、MES 待处理事项 > 2.1 待处理事项与预计时间	证据/样本迁入与可追溯验收；	编号=M-07 | 待处理事项=证据/样本迁入与可追溯验收 | 说明/验收要点=catalog 显示 evidence 尚未迁入；性能与契约结论需有 manifest/哈希支撑后方可作为验收依据。 | 预计时间=1～2 天 | 优先级=P1	efcd26f77d561d36a08a22d18691e7a26c618079da817eb91850b139c491d4ba	historical-state-evidence	historical-worklist	MES-integration,equipment-agreement-and-acceptance	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	efcd26f77d561d36a08a22d18691e7a26c618079da817eb91850b139c491d4ba	8ec285b01938ab43a4baaa7d882b274a1fd863c1bc84497cadf78fc7928c3379				singleton	evidence-only			
R01-A0038	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R008	二、MES 待处理事项 > 2.1 待处理事项与预计时间	catalog 显示 evidence 尚未迁入；	编号=M-07 | 待处理事项=证据/样本迁入与可追溯验收 | 说明/验收要点=catalog 显示 evidence 尚未迁入；性能与契约结论需有 manifest/哈希支撑后方可作为验收依据。 | 预计时间=1～2 天 | 优先级=P1	a3c5eaf8ffdb95f763f070ffda4603b272fc1628b92bf92bcebbc32c96c97472	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	394e08066d938b487a436b6d981aad1cf5cc2b09144a4e6ea0142e7bd9bf2aaa	b1aacf8484fa0cb3fff9d3137863b080f9bc21c984b92e00b1caa52819734429				singleton	evidence-only			
R01-A0039	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R008	二、MES 待处理事项 > 2.1 待处理事项与预计时间	性能与契约结论需有 manifest/哈希支撑后方可作为验收依据。	编号=M-07 | 待处理事项=证据/样本迁入与可追溯验收 | 说明/验收要点=catalog 显示 evidence 尚未迁入；性能与契约结论需有 manifest/哈希支撑后方可作为验收依据。 | 预计时间=1～2 天 | 优先级=P1	0dada5eeaec5d25168146ac7d451cb478b853d47be0983f3162c78f2e5356ce2	historical-state-evidence	historical-worklist	MES-integration,equipment-agreement-and-acceptance	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	b1db30fc00ee5a36f4b9dd2e08a21e84635a9e924291bab41116aa8a789be018	77c6f5a1d9be41fdd8f8deb25996bc08bdd3dacd619ccdd94ec849a8789dd063				singleton	evidence-only			
R01-A0040	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R009	二、MES 待处理事项 > 2.1 待处理事项与预计时间	PACKAGE 覆盖与 TOLL- 边界；	编号=M-08 | 待处理事项=PACKAGE 覆盖与 TOLL- 边界 | 说明/验收要点=活跃样本≠全集；未覆盖走兜底；TOLL- 前缀匹配边界单独确认。 | 预计时间=2～3 天（可与M-02并行） | 优先级=P1	ae606280c1a95321d6ed0932c367cef51e635885041e32e413286bcd4df1944b	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	cd6e8728a7a0004217cc8552edbcd62f486e46d86610aa2489e04d7ca1efdd99	a559101688870eeeee1471cf8b08a28ba7c141859a9f52c761f5dbeac50c4472				singleton	evidence-only			
R01-A0041	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R009	二、MES 待处理事项 > 2.1 待处理事项与预计时间	活跃样本≠全集；	编号=M-08 | 待处理事项=PACKAGE 覆盖与 TOLL- 边界 | 说明/验收要点=活跃样本≠全集；未覆盖走兜底；TOLL- 前缀匹配边界单独确认。 | 预计时间=2～3 天（可与M-02并行） | 优先级=P1	6d6d5b88736231a404813efc953793487129232899147fe4c54abb6e602c55e8	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	6d6d5b88736231a404813efc953793487129232899147fe4c54abb6e602c55e8	8b0c8b25b92795fedbcfde56182f5f0cf622062e5985c3fbb612406fd1c5db19				singleton	evidence-only			
R01-A0042	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R009	二、MES 待处理事项 > 2.1 待处理事项与预计时间	未覆盖走兜底；	编号=M-08 | 待处理事项=PACKAGE 覆盖与 TOLL- 边界 | 说明/验收要点=活跃样本≠全集；未覆盖走兜底；TOLL- 前缀匹配边界单独确认。 | 预计时间=2～3 天（可与M-02并行） | 优先级=P1	d961d1d713773da39c659d281acad78121e6eae9e682cb61b25ceb7cacf083de	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	d961d1d713773da39c659d281acad78121e6eae9e682cb61b25ceb7cacf083de	7dc25f9227d6a15687bbf607169e7f42f243fb50ec47cd755bba5376bbae5c85				singleton	evidence-only			
R01-A0043	R01	R01-03	mes/docs/待处理事项清单-MES-RIOT-应用.docx	966aec692696684299439c170b1a88dab7e9a3b3c0820c8c6417542d6c83980e	table T02 row R009	二、MES 待处理事项 > 2.1 待处理事项与预计时间	TOLL- 前缀匹配边界单独确认。	编号=M-08 | 待处理事项=PACKAGE 覆盖与 TOLL- 边界 | 说明/验收要点=活跃样本≠全集；未覆盖走兜底；TOLL- 前缀匹配边界单独确认。 | 预计时间=2～3 天（可与M-02并行） | 优先级=P1	d68d076fd177f71fab2233b00c5c67c80c79fd6df01b9cd6a914a4911f074504	historical-state-evidence	historical-worklist	MES-integration	evidence-only	historical-worklist; statements that prescribe a suggested action are not customer requirements	none-found-within-r01-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	87ca038fa23334bdc3925791bece90000401cc632de724ae624f5369616cf7da	4a91fbc492b5761e4e0b440b751586d5ee0f9fe7ad7f5c0e11e97243d2ba688b				singleton	evidence-only			
